site,title,title_en,year,reviewer,review,review_length,rating
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,김호진 펠릭스,"마냥 좋거나 불행하기만 한 삶이란 게 있을쏘냐. 계절이 흘러가듯 어떻게든 살려고 들면 살아지는 그 순간순간에 행복을 찾을 수 있냐 없냐에 달린 게 사람 팔자인 것을, 되돌아보면 다 유채꽃이구나 - 감히 예상하는 25년 최고의 드라마 - 런닝머신 뛰면서 보기 최악의 드라마",151,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,yousentmeflying,나는 어째서 태어났다는 이유만으로 감히 그들의 노스텔지어가 된걸까 근데 나는 엄마의 꿈이 내가 아니라 꼭 엄마였으면 좋겠어.,69,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,Jay,"하늘 높이 날아오르라고 판깔아 놓고선 뜨뜻한 아랫목에 드러누워 버리는 드라마  나는 금명이가 어떻게 날아오르는지가 궁금했지, 금명이의 연애사가 궁금한게 아니었다  영화 <빌리 엘리어트>를 보고 ""돈 없는 집안의 재능 많은 자식은 불효자다."" 라는 코멘트를 왓챠에 남겼었다.  사실 네이버 영화에서 찾은 문구였긴 하지만,  넉넉치 않은 형편에도 불구하고 늘 하고재비였던 나는 더욱이 이 말이 주는 무게감에 마음이 아렸고 그 불효자는 다름 아닌 나라는 것을 모를 수 없었다.  <폭싹 속았수다>를 보면서 나는 처음부터 끝까지 미친 듯이 눈물을 흘릴 수 밖에 없었다. 작가의 필력은 그야말로 미친 것 같았다.  네 입에 들어가면 천환같다니, 아빠의 짝사랑이 끝나자 나의 짝사랑이 시작됐다니... 그들의 봄은 꿈을 꾸는 계절이 아니라 꿈을 꺾는 계절이라니...  그런데, 3부 때부터였던 것 같다. 작가의 필력에 여전히 티슈를 한 웅큼씩 뽑아내면서도 뭔가 알 수 없는, 부아가 부아가 치밀어 올랐다.  그리고 그 부아는 4부에 이르러 모멸감으로 바뀌게 된다.  <빌리 엘리어트>에서 빌리를 위해 희생한 형과 아버지의 모습에 깊은 감명을 받았지만,  그들의 희생만큼이나 아름다웠던 장면은 아버지 앞에 당당하게 춤을 추던 빌리의 모습, 왕립 발레단 면접에서 심사위원들에게 ""춤을 출 때, 한 마리 날아다니는 새가 된 것 같다""고 고백하던 모습, 무용단이 되어 형과 아버지 앞에서 훨훨 날아오르는 빌리의 모습, 꿈으로 반짝거리는 빌리의 모습이었다.  <폭싹 속았수다>에는 이게 없다.  과연, 금명과 은명의 삶은 영범이의 삶과 크게 다른걸까?  영범의 엄마는 너는 내 인생, 내 프라이드라며 영범의 삶 하나하나를 조종했기 때문에 비교하는 게 참 말도 안되게 느껴질 수 있지만, 나는 별반 다를 것이 없다고 느껴졌다.  아니 어쩌면 더 지독한 것처럼 느껴졌다.  영범이는 부모에게서 도망치면 그만이지만 금명이는 도망쳐서는 안되니까.  자식을 위해 뭐든 해주는 부모상 그런 부모에게 응당 느껴야할 자식으로써의 부채감.  가족이라는 이름의 판타지 속에서 깊숙히 우리를 옥죄어 내는 너무나도 한국적인 정서 때문이다.  작가의 이전 작 <동백꽃 필 무렵>에서 나왔던 용식이(강하늘)와 마찬가지로 무쇠 양관식은 그야말로 그야말로 판타지 그 자체다.  백마탄 왕자님까지는 아닐지라도 키다리 아저씨처럼 묵묵히 내 곁을 지키는 소나무같은 그런 남자.  결코 전쟁터에 아내를 홀로 두지 않는 남자 그런 남자가 심지어 아버지가 된다.  우리는 이런 판타지 같은 양관식의 모습에 나의 아버지를 대입시키고, 금명이에게 나를 투영시키게 된다.  왜 이토록 환상같은 이상향을 바라보는데 나의 사적인 경험이 겹쳐지는 공감이 나타날까?  나도 양관식에게서 나의 아버지를 발견했고 오애순에게서, 전광례에게서 나의 어머니를 발견했다.  그때마다 눈물이 펑펑 쏟아졌지만  나는 여성들이 바라마지 않는 이상적인 남성상, 이상적인 아버지상, 이상적인 어머니상을 목도하면서 그 안에 ""공감""을 자아내고 있다는 사실이 무척이나 모욕적이라고 느껴졌다.  마치 오은영이 도장 찍어준 베스트 부모상 같은 느낌이랄까?  자기 때문에 팔아버린 아버지의 배를 되찾기 위해서 은명이는 동네를 돌아다니며 찹쌀떡을 판다. 관식은 그런 은명이가 혹여 마음 상할까봐 동네사람들한테 떡을 사달라고 몰래 돈을 돌린다.  그걸 알게 된 은명이가, 원양어선을 타게 되고 관식과 애순 그리고 장인 상길은 은명이가 올라탄 원양어선의 출항을 막아선다.  ""다들 아버지한테 잘하래."" ""아버지는 혼자 이걸 어떻게 했어."" ""아버지는 왜 다 해주는데, 니 앞길 니가 알아서 하라며!""  ""아직 다 못 키웠어!""  같은 감독의 작품 미생을 잠깐 들여다보자.  오과장에게 돈을 벌어오라는 지시를 받은 장그래가 양말을 잔뜩 사서 그가 젊음을 보냈던, 바둑 기원으로 찾아간다. 기원 팀장에게 양말을 보여주자 팀장은 장그래의 떨리는 손을 포옥 감싸며 말한다.  ""넌 여길 오는 게 아니었던 것 같다. 왜냐면 여기 있는 사람들은 다 사줄테니까. 동정이든 격려든 응원이든. 그래서야 네가 일을 했다고 할 수 있겠어?""  그리곤 보이스 오버로 오과장의 말이 들려온다.  ""가족은 제외다.""  아이들이 훨훨 날아가길 바라면서도 품에서 조금 더 키워내고 싶다는 그 마음은 눈물나게 감사한 일임에도 오히려 그 사랑으로 인해, 자라나야 할 때 자라나지 못하기도 한다.  유학을 보내고 싶어서 집을 판 애순과 관식의 마음은 너무나도 감사한 일이지만,  결국 자식의 마음에 박힌 것은 찝찝함이었다.  금명이의 일본 유학과 빌리의 왕립발레학교 입학이 뭐가 다른가?  완전히 다르다. 하늘 같은 부모의 희생이 있었다는 공통점이 있지만 결정적으로 빌리는 주체적이었다.  빌리의 아버지는 ""사내새끼가 발레나 하고 있어?"" 라고 화를 내었지만  빌리는 그런 아버지 앞에 당당히 자신의 꿈과 열정을 보여주며 아버지를 설득하고 꿈을 쟁취했다.  영문학과였던 금명에게 일본유학은 가고 싶기는 해도, 굳이 갈 필요까지는 없는 그냥 그정도였다.  금명의 유학은 금명의 뜻이 아니라 내 자식에게 더 주고 싶은 부모의 한 없는 사랑이다. 아니, 정확하게는 한 맺힌 사랑이다.  ""너는 뭐든 잘해. 다 잘해."" 라고 말하던 관식이었지만,  금명이의 꿈은 ""내 앞길 내가 알아서"" 였다.  너무나 마음 아픈 꿈이다.  그런 아픈 금명이의 삶을 작가는 어떻게 보고 있나? 작품이 들여다본 금명이의 삶의 대부분은 연애와 결혼이었다.  금명이는 창업을 통해 큰 성공을 맞았지만 그 과정은 보여주지 않는다.  왜일까?  금명이의 파혼 과정과 결혼 과정은 그토록 긴 시간을 할애하며 보여주면서  휠훨 날아오르는 금명의 비상은 축소되다 못해 아예 없는 것처럼 삭제되어 있는 걸까?  심지어 금명의 성공에 대해 말하는 거의 유일한TV 강연 장면에서조차 그 성공의 주체는 또 다시 가족에게로 향하는 걸까?  작품은 금명의 성공보다 금명의 연애사를 들여다 보는데 할애했고,  우리는 영범과, 충섭이에게서 관식이를 발견하는 일에나 집중하게 된다.  나는 금명이의 연애사가 궁금하지 않았다. 나는 금명이가 어떻게 날아오르는지가 궁금했다.  금명이의 성공 과정의 생략과 금명이의 신랑 찾기 서사는  결국, 아버지의 반바퀴 혁명을 그냥 나이스한 남성상 정도로 소비해버리는 얄팍한 수준으로 낙하시켜버린다.  자녀가 훨훨 날길 바랬던 광례의 바램은 육지 대학을 가고 싶던 대통령이 되고 싶던 당찬 애순의 꿈은 여성들에게 가혹했던 시대로 인해 꺾여버렸고 이제야 금명에게로 이어져 그 과실을 맺게 되었는데, 작가는 왜 금명이의 신랑이나 찾아나서고 있는가?  누가 누가 더 관식이 같은지나 비교하고 있는가? 누가 좋은 시어머니인지 비교하게 하는가?  왜 자꾸 관식이 같은 남자를 만나게 되는 것에 안도하도록 만드는 걸까?  마치 그것이 행복의 완성인양 구는걸까?  이 드라마에서 가장 박복한 여성처럼 묘사되었지만 오히려 가장 자기 주도적으로 자신의 운명을 개척한 인물은 금명이도 아니고 애순이도 아니고 부상길의 아내였던 박영란이다. 때를 노리고 견디며, 공부하여 공인중개사 자격증을 따내서는 이혼과 함께 독립했다.  그런 그녀가 자녀 현숙에게 ""넌 꼭 이 집 아저씨같은 사람 만나""라고 했다는 게 참 아이러니하다.  만약 극중에 관식이라는 인물이 없었더라면 영란은 현숙에게 어떻게 살라고 말해줬을까?  부상길의 억압적인 남편상 아버지상과 비교되면서 관식이라는 남편상, 아버지상은 마치 기존 가부장제의 틀을 깨는 혁명처럼 보이지만  그것은 오로지 ""아내를, 자식을 사랑할 때""로 기능하게 되면서 ""억압적인"" 가부장제에서 ""바람직한"" 가부장제로 변주되어  책무를 다하는 성실한 가장만을 긍정하게 만들고 가족이라는 판타지를 다시금 곤고하게 짓는다.  <폭싹 속았수다>가 만들어낸 바람직한 가족에 대한 판타지는  여성들을 오히려 이전보다 더 의존적인 존재로 만들어버리고 남성들을 옥죄어내며, 자식들을 죄인으로 만들어 가족에게 기필코 예속시켜 버리는 저주다. 예쁘게 포장된 저주의 굴레다.  이 저주 속에서 개인의 꿈, 개인적 욕망이란 지양해야 할 가치가 되어버리고  책무가 최우선이며, 개인의 꿈은 책무를 마치는 ""장한"" 이에게 내려지는 보너스 정도가 되어버린다.  ---  언젠가, 나는 파혼을 맞은 금명이처럼 현실의 어려움 속에서 쪼그라진 나 자신을 이끌고 부모님의 집으로 기어 들어간 적이 있었다.  그때 나의 부모님은 애순이와 관식이처럼 내내 무겁던 공기를 내쫓고 나를 먹이고 재웠다.  하릴 없어 노가다를 뛰고 온 어느 날 나는 공사장 먼지로 더러워진 몸을 씻어내며 별 생각 없이 임재범의 비상을 힘차게 불렀다.  ""이젠 세상에 나갈 수 있어! 당당히 내 꿈들을 보여줄 거야! 그토록 오랫동안 움츠렸던 날개 하늘로 더 넓게 펼쳐 보이며  다시 새롭게 시작할 거야! 더 이상 아무것도 피하지 않아 이 세상 견뎌낼 그 힘이 돼줄 거야 힘겨웠던 방황은""  노래를 마치자 문 밖에서 우렁찬 박수 소리가 들렸다. 샤워를 마치고 화장실 문을 열고 나오자 문 앞에는 어머니가 두 손에 어떤 간절함을 쥐고 서 계셨다.  어머니는 당신의 젖은 눈으로 물에 젖은 나를 안았다.  그때 나는 다짐했다. 당당하게 내 꿈을 꾸기로 빌리가 되기로,",4508,2.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,Changman,'난 엄마처럼은 안 살아'라는 말이 엄마의 희망이자 슬픔일 수도 있단 걸 슬몃 알게 해준  *이지은의 현대극은 극사실적 그리고 역사극은 역사 그 자체...,86,4.5
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,rom,어린시절 너무 좋았는데 아이유 나오고 딱 깼다 나만 아이유 연기가 별로인가 아역이 너무 잘하기도 했지만 성인역이 그 연기를 너무 못 따라간다.. 관식은 별 차이 없는데 어린 애순과 큰 애순이는 이질감이 상당히 크다 어린 애순이와 엄마의 이야기.. 너무 뭉클하고 그 둘의 연기력은 상당하다,160,3.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,근두운,슬프네 하긴 사는 게 슬픈 거지,17,4.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,박청아,젋은 연인의 이야기인 줄 알았는데 치열하고 처절하게 자식에게 헌신한 우리 부모님의 이야기,49,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,Modern Times,"서로의 안부를 묻기도 인색해진 시대를 향해 '사람'과 '사랑'의 가치를 역설하며 경종을 울리는 역작.  이것은 단순한 드라마가 아닌, 인생의 사계절을 그려낸 삶의 대서사시. 인생의 수많은 역경을 견뎌왔던 어제를 지나 기꺼이 오늘에 이른 '애순'과 '관식'에게 바치는 헌사이자, 내일을 살아갈 오늘날의 '금명'에게 보내는 응원가.  평범한 소재를 특별한 감동으로 이끌어내는 비범한 연출과 각본의 힘, 그리고 배우들의 앙상블로 한국 드라마 프로덕션의 가장 뛰어난 결과물로서 드라마의 존재 이유를 증명한다.",280,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,무비신,"희로애락과 함께 피고, 자라고, 영글고, 저문 그런 하고많은 삶들에게 전하는 위로와 헌사.",50,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,박정인,아우 그만좀 울어; 소리를 안 치면 말을 못하네;;  그냥 대사 칠 때도 둘다 눈에 눈물이 그렁그렁하니까 또 울어? 이것도 곧 울고 소리칠 상황이야..? 하고 질색하게됨,94,1.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,sor102,"진짜 재밌고 펑펑 울면서 4화까지 봤음,, 우선 아이유 박보검 연기 이렇게 잘했나... 캐미도 너무 좋아 ㅠㅠ,, 전통적인 드라마 틀을 깨고, 전개도 시원시원하고, 로코의 달달함을 보존한채 가족의 희생과 사랑의 주제를 너무 아름답고 감각적으로 풀어낸 드라마.  무엇보다도, 전통적인 고구마 전개나 해피엔딩/세드엔딩에 대한 추측 여론을 활용해 시청률을 유지하려는 시도가 없었다는 점이 너무 좋음. 오직 두 주인공의 사랑 이야기만으로 시청자들의 관심과 호기심을 충분히 끌어가는 모습에서 극본가의 자신감과 도전 정신이 돋보여서 너무 신선하고,, 요즘 나오는 한국드라마에 답답함을 느꼈던 부분들이 뻥 뚫리는 기분이었음...",344,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,신기누설,"자식에게 자전거 하나 태우기 위해 봄을 꺾고, 청춘을 꺾은 부모님의 이야기",41,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,영화보고 밥먹고 커피마시고 산책해요,"드라마에서 나오는 말 한마디 한마디가 깊은 울림으로 가슴에 남는다. 단순한 대사가 아니라, 마치 시처럼 삶의 본질을 은유하는 말들, 그 안에 우리가 겪는 아픔과 희망, 상실과 치유, 그리고 인간으로서 느끼는 복잡한 감정들이 고스란히 담겨 있다.  그렇게 우리가 놓치고 있던 삶의 방향을 조용히 일깨워준다. 또다시 앞으로 나아갈 용기를 준다.  #힘겨운 시절을 묵묵히 버텨낸 윗세대에게는 따뜻한 위로를, 그리고 앞으로 나아갈 젊은 세대에게는 “넘어져도 괜찮아, 다시 일어나면 돼”라는 응원을..  #아버지, 어머니 죄송하고, 감사합니다. 그리고, 정말 수고하셨습니다 ㅠ  #배우들의 섬세한 연기가 캐릭터에 생명을 불어넣었다.  #지극히 한국적이면서도 인류 보편적인 삶에 대하여..",379,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,글로벌 드덕,"솔직히 말해서 그동안 배우 이지은보다 가수 아이유가 더 좋았다  그런데 배우 이지은이 더 좋아질 것 같아  이건 연기가 아니다 이 드라마에서 이지은은 없다  딸은 자신의 인생을 닮지 않았으면 좋겠고, 세상 좋은 것들만 보여주고 싶고, 딸 앞에서는 을이 되는 엄마 애순이 있고  연인보다 자신을 더 사랑할 줄 알고 사랑받고 자란 사람들 특유의 단단함을 지닌 금명이만 있을 뿐이다  .  한국대 며느리개꼽주기 수석 졸업생 영범이 엄마에게는 숭늉푸기연구학 척척박사 학위 드리길  -  옛날 교복의 이지은 박보검이라니 제작진 천재? 미술감독 류성희란 글자에 벌써 설레서 눈물 쏟고 갑니다...",327,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,오영웅,세상천지에 어딜가야 이런 드라마를 만날수 있겠나 이런게 기적이지,35,4.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,MJ,파친코를 한국에서 만들면 이런 느낌일까,21,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,Sunny,"“점복 팔아 버는 백환, 내가 주고 울 어망 하루를 사고 싶소.“  “애순아, 어차피 사람 다 결국 고아로 살어. 부모 다 먼저 죽어도 자식은 살아져. 살면 살아져. 살다 보면 더 독한 날도 와. 살다가 살다가 한 번씩 똑 죽고 싶은 날이 오거든..”  “그들의 봄은 꿈을 꾸는 계절이 아니라, 꿈을 꺾는 계절이었다. 그렇게라도, 기꺼이.”  “그래, 엄마처럼 살지 마. 그런데 엄마도 행복했어. 그림 같은 순간이 얼마나 많았다고. 그러니까 엄마 인생도 좀 인정해주라.”  “부모는 미안했던 것만 사무치고, 자식은 서운했던 것만 사무친다. 그래서 몰랐다. 내게는 허기지기만 하던 유년기가, 그 허름하기만 한 유년기가, 그들이 얼마나 치열하게 만든 요새였는지.”  “나는 내가 빨리 나이들었으면 좋겠어. 손에나, 속에나 굳은살이 절로 박히는 줄 알았는데, 난 그냥 다 뜨거워. 맨날 데여도, 맨날 아파. 나만 모지랭이인가? 남들은 다 어른 노릇 하며 사나? - 걔들도 다 어른인 척하는 거야.“  “할머니, 할머니 되면 엄마 안 보고 싶어져? - 살아 봐라, 그게 되나. 살수록 사무치는 게 부모여도 결국 명치 끝에 박혀 사는 건 자식이라.""  “온 세상이 만선이던 여름, 그 쨍쨍한 여름만 같아라, 했더란다. 그 때는 아직 여름을 다 모르고.“  폭풍 속에 피어낸 그들의 봄 삶이 궂을수록 더욱 처연하게 찬란한 짧은 행복들  “살다 보면...더 독한 날도 와. 살다가 살다가 한 번씩 똑 죽고 싶은 날이 오거든.. 잠녀 엄마 물질하던 생각해. 흙 밟고 사는 것들이야 끄딱하면 죽는단 소리 입에 달고 사는데, 암만 죽겠고 서러워도 잠녀 입에선 그 소리 절대 안 나와. 그 드센 물 속에서 죽을 고비 골 백 번마다, 살고 싶은 이유가 골 백 개더라. 몸 고되믄 마음이 엄살 못해. 살다가 살다가 영 죽겠는 날이 오거든, 가만 누워있지 말고 죽어라 발버둥을 쳐. 이불이라도 끄내다 밟어. 밭 갈아 엎고 품이라도 팔러 나가. 나는 안 죽어, 죽어도 살고야 만다, 죽어라 팔다리를 흔들면, 검은 바다 다 지나고 반드시 하늘 보여. 반드시 숨통 틔여.“  ”여름의 두 얼굴에 내 어린 부모는 속절없이 스러졌다. 태풍에 스러진 풀처럼, 그렇게 눕고 또 일어났다“  “여름 변덕에 또 살아져. 여름 태풍에 다 넘어간 풀이니 나무니 기어코 일어나는 것 봐. 다 쓸어죽인다고 퍼부었다가도, 땡볕 과랑과랑 들기 시작하면 반드시 살려내. 산천도 다 벌뜩 살려내. - 못 살까봐. 난 자꾸 못 살 것 같으니까 그러지.”  “때마다 입 속에 밥술 떠먹여 주는 이들이 있어서 살아지더라. 유채꽃이 혼자 피나. 꼭 떼로 피지. 혼자였으면 골백 번 꺾였어.”  “바당에 혼자 물질하는 잠녀 봔? 시커멍 바당에서 콸락콸락 숨 넘어갓 때넌 꼭 사람덜 몰려 있는데 붙어야 살쥬.”  “지만 최초인가, 나도 최초인데. 금명엄마가 최초의 여성 계장이 되면 나도 최초의 계장 남편이 되는 건데, 배알이 좋죠. 날로 먹는 게 더 좋죠.”  “부모는 모른다. 자식 가슴에 옹이가 생기는 순간을. 알기만 하면 다 막아줄 터라, 신이 모르게 하신다. 옹이 없이 크는 나무는 없다고 모르게 하고, 자식의 옹이가 아비 가슴엔 구멍이 될 걸 알아서, 쉬쉬하게 한다.“  “사실은 미안하단 말을 하고 싶었는데, 그 물컹한 마음들이 입 밖으로 나오면 가시가 됐다.”  엄마의 삶이 조금 나아진 딸의 삶에도, 어쩔 수 없이 다시금 드리우는 그늘이 있었다 그런 세상이고, 그런 시대였다  “엄마는 시커먼 담벼락 밑에서도 기어코 해를 찾아 고개를 든 풀꽃 같았다. 기어코 빛을 찾아내는 사람이었다.”  “나는 그들의 꿈을 먹고 날아올랐다. 엄마의 꿈을 씨앗처럼 품고. 엄마의 꿈이 나에게로 와, 아주 무겁게 날개 소리를 냈다.”  “암만 갈 길이 구만 리여도, 세상 제일 센 근심은 눈 앞의 근심이었다. 암만 갈 길이 구만 리여도, 세상 제일 센 행복은 눈 앞의 행복이었다.“  “이모, 나는 언제 다 커요? - 나도 아직 들 컸쪄.”  “우리 중에 다 큰 사람은 아무도 없었지만, 성장통처럼 마음이 쑤실 때마다 다들 조금씩 자랐다.”  “봄은 지나고 보면 잔치였지만, 봄을 사는 새싹들에게는 전쟁. 머리 위 콘크리트를 들어올리는 시련이었다.”  “나는 내가 어디가서 기 안죽고 사는 게, 우리 엄마 아빠 기 안죽이는 거다, 하고 살아요.”  “금명씨는요, 크리스마스트리 같아요. 트리, 그거 그냥 어디 내놔도 지가 할 일 하잖아요. 트리는 지하 단칸방에 있어도, 다 망한 가겟방 앞에 혼자 서 있어도, 반짝반짝 하잖아요, 두근두근하잖아요.”  “아무도 없던 서울에서, 그는 내 연인이였고, 가족이였고, 베스트프랜드였다. 그렇게 가장 가까웠던 단짝과 하루 아침에 남이 되는 건, 둘만 있던 작은 별에서 어린 왕자가 떠나는 일이었다.”  “속이 다쳐 온 딸을 위해, 그들은 또 하나만 해댔다. 그들은 기어코 나를 또 키웠다. 내가 세상에서 백 그램도 사라지지 않게 했다. 편하고도 불편한 그 요새에서, 충전하는 겨울 곰처럼 잘 잤다.”  “솜씨 좋은 수선집에서 새 옷이 나는 것처럼, 누더기로 내려갔던 나는 풀 먹여 올라왔다.”  “많이 받고, 아주 적은 걸로도 퉁이 되는, 세상 불공평한 사이가 우리였다.”  “아니다, 싶으면 빠꾸. 아빠한테 냅다 뛰어와. 아빠 여기 서 있을게.”  “내가 외줄을 탈 때마다 아빠는 그물을 펼치고 서 있었다. 떨어져도 아빠가 있다, 그 한 마디가 얼마나 든든했는지,한 번은 말해줄 걸. 아빠가 그렇게 서있는 동안, 아빠에게만 눈이 내렸나보다. - 금명아, 아빠 여깄어. 그러니까, 다 너 하고싶은대로 해. 아빠의 겨울에 나는 녹음이 되었다. 그들의 푸름을 다 먹고, 내가 나무가 되었다.“  “누가 다컸어? 어쩌면 세상에 어른은 없고, 애들만 있는 것 같다.”  “어린 가지가 또 어린 가지를 내는데, 나무가 얼마나 떨었는지 모른다.”  “늘 그랬듯, 그들은 기어이 겨울을 밀어냈다.”  “딸의 시간이 너무 고되지 않기를, 엄마는 날마다 자기의 시간을 잘라다 붙였다.”  “나에게는 다정한 아빠가 있었다. 아빠에게는 다정한 딸이 없었지만. 우리는 아빠를 영원히 가진듯 굴었다.”  “힘든 날은 있었어도, 외로운 날은 없었다는 엄마의 인생은 돌아보니 낙원이었다. 사는 내내 우리 등만 두드려준 아빠는 마지막까지 우리를 위해 온 힘을 다해주었다.”  “낮에도 달 떠 있는 걸 아는 듯이, 엄마는 그저 아빠와 살았다.”  “소중한 이가 아침에 나갔던 문으로 매일 돌아오는 것. 그건 매일의 기적이었네.“  “인생이 봄, 여름, 가을, 겨울로 가는 줄 알았더니, 아니야. 그냥 때때로 겨울이고, 때때로 봄이었던 것 같아. 수만 날이 봄이였더라. 반짝반짝한 순간들이 너무 많았어.“  ”엄마는 지금 가장 아름다운 색으로 물들어 있다.“  “너무나 어렸고, 여전히 여린 그들에게.”  . 뭐 이런 드라마가 다 있어........................",3369,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,다보고싶다,"드라마속 주인공들의 관계가 내가 누군가에게 바랬었던, 원했던 사랑의 관계가 느껴져 눈물이 났다 진짜 엄청 눈물났다",63,5.0
watcha,폭싹 속았수다,WhenLifeGivesYouTangerines,2025,인생은 한편의 영화,인생드라마,5,0.5
